merged_id,title,abstract,user_input,fields,Art,Biology,Business,Chemistry,Computer science,Economics,Engineering,Environmental science,Geography,Geology,History,Materials science,Mathematics,Medicine,Philosophy,Physics,Political science,Psychology,Sociology
carticle_0095004458,Optimal Supervisory Control of Probabilistic Discrete Event Systems,"Probabilistic discrete event systems (PDES) are modeled as generators of probabilistic languages and the supervisors employed are a probabilistic generalization of deterministic supervisors used in standard supervisory control theory. In the case when there exists no probabilistic supervisor such that the behavior of a plant under control exactly matches the probabilistic language given as the requirements specification, we want to find a probabilistic control such that the behavior of the plant under control is “as close as possible” to the desired behavior. First, as a measure of this proximity, a pseudometric on states of generators is defined. Two algorithms for the calculation of the distance between states in this pseudometric are described. Then, an algorithm to synthesize a probabilistic supervisor that minimizes the distance between generators representing the achievable and required behavior of the plant is presented.",,['Engineering'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0095081978,“Figments of My Foreign Imagination”: Peter Carey's Sydney and Tokyo,"This article discusses Peter Carey's 30 Days in Sydney and Wrong about Japan, focusing particularly on the latter's reflections on reading and misreading cultures, images, and environment. Despite the fact that Australia is apparently “self” and Japan “other,” Carey's engagements with the two cultures, in the metonymic form of Sydney and Tokyo, are structured in comparable ways. Focusing on traces of the past in Japan's present, Wrong about Japan also reveals intergenerational tensions within the traveling culture. Similarly, Carey's reading of Australia brings out the ways that avoidance of the past risks undermining the contemporary culture's global and hybrid vitality. The engagement with the past in Sydney and Tokyo is concerned with recasting culture for the future, in order to break with repeated forms based on cultural amnesia. The difference between the books is in the identification with the culture under consideration, with Japan apparently functioning as a backdrop to questions of identity. However, Carey addresses questions of historical memory in Japan as in Australia, and his distance from both enables this parallel engagement.",,['Art'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0095702297,Renaissance of the tooth fairy!!!,Regenerative endodontic procedures have brought novelty in the arena of dentistry. Stem cell research has paved its way into conserving and utilizing the multipotent stem cells for tissue growth. One such procedure is revascularization which utilizes the apical stem cells for root lengthening and reinforcement in traumatized tooth with an open apex. The present clinical case report has shown that revascularization results in successful root lengthening and apical closure in lesser appointments than conventional specification procedure without weakening the dentinal walls.,,['Medicine'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
carticle_0096460291,Elements of Employment Related Disclosure of Disability after Brain Injury.,"Title of dissertation: ELEMENTS OF EMPLOYMENT RELATED DISCLOSURE OF DISABILITY AFTER BRAIN INJURY David A. Burnhill, Doctor of Philosophy, 2012 Dissertation Directed by: Professor Ellen Fabian Department of Counseling and Personnel Services Few studies have examined the elements of disclosing a disability in the workplace. Those few studies had a primary focus on reasonable accommodations (RA) where the disclosure process was either secondary or tertiary to the study. Further, there have been no studies to date which have examined elements of disclosure for individuals with brain injury (BI). Disclosure of disability is a crucial first step in the request process for a reasonable accommodation in the workplace and is required by the ADA for individuals requesting job related accommodations. This study examined the (a) experiences of work-related disability disclosure for individuals with BI, (b) the injury, demographic and other factors associated with the decision to disclose a disability at work, and (c) employment-related outcomes associated with disclosure. The primary goal of the current study is to describe the population of people with brain injury who disclose their disability in the workplace and to make inferences about the contributing factors involved in the disclosure process. The study used a cross-sectional survey methods research design. The study consisted of 200 individuals recruited from an online survey hosted on the Brain Injury Association of America’s website. Of these participants, 144 (74.6%) disclosed their disability on at least one job and 91 (45%) were currently working. Level of education (X2 =11.945, 3, p=.008), self-efficacy score (F=7.52; p=.007) and time between injury and current age (F=4.56; p=.034) were significantly related to disclosure. Logistic regression analyses were used to examine the combined effects of several predictor variables with disclosure. In this analysis, only time since injury and selfefficacy (SE) scores were significant, where higher SE scores increased the odds of disclosure, and time since injury decreases the odds of disclosure (the more recent the injury, the more likely the individual was to disclose). ELEMENTS OF EMPLOYMENT RELATED DISCLOSURE OF DISABILITY AFTER BRAIN INJURY By David A. Burnhill Dissertation submitted to the Faculty of the Graduate School of the University of Maryland, College Park, in partial fulfillment of the requirements for the degree of Doctor of Philosophy 2012","And social work? So, psych?",['Medicine'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
carticle_0096521408,The Effects of Chicken Embryo Brain Extract on Sciatic Nerve Regeneration of Male Rat; An Experimental Study,"Objective: To determine the effects of chicken embryo brain extract (BE) on transects sciatic nerve in male rats.
Methods: Thirty adult male Sprague-Dawley rats weighing 200 to 250 g, were randomized into three groups treated with (1) sham surgery, (2) normal saline (NS), and (3) brain extract (BE). The BE was taken from incubating chick embryos at day 8. The sciatic nerve was exposed and sharply transected at the mid thigh level. Immediate epineurial repair was then performed. The BE treated animals were given 400 µl/kg of the chick embryo BE intraperitoneal, once daily, for 2 weeks. All animals were evaluated by sciatic functional index (SFI), electrophysiology, histology, and immunohistochemistry at days 28, 90 after surgery.
Results: The mean SFI difference between BE and NS groups at days 28, 60 and 90 after surgery was statistically significant (<i>p</i>=0.086). The mean number of myelinated fibers in the BE group was significantly greater than that of the NS group on days 28 and 90 after surgery (<i>p</i>=0.034). At days 28 and 90 after surgery, the mean nerve conduction velocity (NCV) in the BE group was significantly faster than that of the NS group (<i>p</i>=0.041).
Conclusion: These results indicate for the first time that chick embryo brain extract can enhance peripheral nerve regeneration in rat.",,"['Biology', 'Medicine']",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
carticle_0096873803,The Detection of Individual Staff Training Needs By Competency Model: Case-study of the Trade Metal Company in Russian Federation,"Article examines applicability of competence approach for identifying the training needs of staff in the small business company, based in the Yekaterinburg and operated on the market of the Ural region, Russian Federation since 2010 in the area of metal trade. Research had been held with the special Competence Model which was constructed together with the top-managers for job-position ""sales manager"". Results of research allowed identifying training needs because of competence gap between required and real level of development of staff's competency. The findings of the study will be used to build a system of training sales managers. The proposed technology to identify training needs based on the application of the competence model can be used in modern organizations of any form of ownership of the size and type of activity.",,"['Business', 'Psychology']",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
carticle_0097550443,Microstructure and Mechanical Properties of Dungeness Crab Exoskeletons,"In this paper, we report our recent studies of the microstructure and mechanical properties of Dungeness crab exoskeleton. Nanoindentation and scanning probe microscopy (SEM) were carried out on different parts of the crab (claw and body shell), and different parts of the exoskeleton (exocuticle and endocuticle). Clearly defined four-layer structure was observed in the exoskeleton. In the cross sections of the claw and body shell, the mechanical properties show a decreasing trend from the exocuticle to endocuticle. In both cross sections and in-plane sections, a higher property was measured in the claw than the body shell. Finally, super low mechanical properties were obtained for nanoindentation on the in-plane sections of the claw’s endocuticle than the cross-sections. The chitin-protein volume fraction was found to be the major factors affecting the mechanical properties in the different body parts as well as different layers of the exoskeleton.",,['Biology'],False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0098591662,Roll-to-Roll Nanomanufacturing of Hybrid Nanostructures for Energy Storage Device Design.,"A key limitation to the practical incorporation of nanostructured materials into emerging applications is the challenge of achieving low-cost, high throughput, and highly replicable scalable nanomanufacturing techniques to produce functional materials. Here, we report a benchtop roll-to-roll technique that builds upon the use of binary solutions of nanomaterials and liquid electrophoretic assembly to rapidly construct hybrid materials for battery design applications. We demonstrate surfactant-free hybrid mixtures of carbon nanotubes, silicon nanoparticles, MoS2 nanosheets, carbon nanohorns, and graphene nanoplatelets. Roll-to-roll electrophoretic assembly from these solutions enables the controlled fabrication of homogeneous coatings of these nanostructures that maintain chemical and physical properties defined by the synergistic combination of nanomaterials utilized without adverse effects of surfactants or impurities that typically limit liquid nanomanufacturing routes. To demonstrate the utility of this nanomanufacturing approach, we employed roll-to-roll electrophoretic processing to fabricate both positive and negative electrodes for lithium ion batteries in less than 30 s. The optimized full-cell battery, containing active materials of prelithiated silicon nanoparticles and MoS2 nanosheets, was assessed to exhibit energy densities of 167 Wh/kgcell(-1) and power densities of 9.6 kW/kgcell(-1).",,['Materials science'],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
carticle_0098823930,"Synthesis, characterization and evaluation of thiolated tamarind seed polysaccharide as a mucoadhesive polymer.","In the present study, thiol-functionalization of tamarind seed polysaccharide was carried out by esterification with thioglycolic acid. Thiol-functionalization was confirmed by -SH stretch in Fourier-transformed infra-red spectra at 2586 cm(-1). It was found to possess 104.5 mM of thiol groups per gram. The results of differential scanning calorimetry and X-ray diffraction study indicate increase in crystallinity. Polymer compacts of thiolated tamarind seed polysaccharide required 6.85-fold greater force to detach from the mucin coated membrane than that of tamarind seed polysaccharide. Comparative evaluation of Carbopol-based metronidazole gels containing thiolated tamarind seed polysaccharide with gels containing tamarind seed polysaccharide for mucoadhesive strength using chicken ileum by modified balance method revealed higher mucoadhesion of gels containing thiolated tamarind seed polysaccharide. Further, the gels containing tamarind seed polysaccharide and thiolated tamarind seed polysaccharide released the drug by Fickian-diffusion following the first-order and Higuchi's-square root release kinetics, respectively. (C) 2012 Elsevier Ltd. All rights reserved.",,"['Chemistry', 'Materials science']",False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
carticle_0099197831,Discussion on Design of Municipal Water Discharge Line of an Old Road Evocation Project,"Focusing on design features of municipal water discharge line of an old road evocation project,the paper discusses several factors of possibility of using field pipeline and box culvert.Taking increase and removal of box culvert as an example,the paper introduces some typical problems encountered in design of evocation and scenario adjustment.Several design knowledge gained are summarized in conclusion.",,['Engineering'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0099220665,Is knowledge best shared or given to individuals? Expanding the Content-based Knowledge Awareness paradigm,"Individuals with access to their partner's knowledge outperform interacting dyads.Such individuals learn the same amount in less time than interacting dyads.An objectively correct representation of the partner's knowledge substitutes him/her.Access to this representation can obviate interaction for learning.However, interaction increases affect towards the study partner. In the computer-supported collaborative learning domain the Content-based Knowledge Awareness approach has been established as a reliable way of improving knowledge exchange within transiently collaborating online groups. On this paradigm group members are given insight into the entirety of each other's task-related knowledge content at the outset of their collaboration. The present study aimed to discern the locus of the observed benefit of Content-based Knowledge Awareness by contrasting performance of groups with insight into their partner's knowledge against groups without such insight and, novelly, individuals who had access to the entirety of the group's knowledge but no collaboration partner. Task solving efficiency and long-term retention of the study material were measured. Contrary to expectations, participants in the Individual condition were fastest at solving the study task while retaining the same amount of the studied material as groups who were genuinely collaborating. This finding suggests that when an external representation of a collaborator's knowledge is available, interaction with the collaborator can hinder the exchange of this knowledge.",,['Psychology'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
carticle_0101143591,Workplace determination binding Qantas and the Transport Workers Union,"On 8 August 2012, a Full Bench of Fair Work Australia (FWA) handed down a workplace determination binding on Qantas Airways Ltd, Q Catering Limited (collectively herein referred to as Qantas), the Transport Workers Union (TWU) and the ground operations staff at Qantas.",,"['Business', 'Economics']",False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0101430647,The TRPV4 Channel Contributes to Intercellular Junction Formation in Keratinocytes* ♦,"Transient receptor potential vanilloid 4 (TRPV4) channel is a physiological sensor for hypo-osmolarity, mechanical deformation, and warm temperature. The channel activation leads to various cellular effects involving Ca(2+) dynamics. We found that TRPV4 interacts with beta-catenin, a crucial component linking adherens junctions and the actin cytoskeleton, thereby enhancing cell-cell junction development and formation of the tight barrier between skin keratinocytes. TRPV4-deficient mice displayed impairment of the intercellular junction-dependent barrier function in the skin. In TRPV4-deficient keratinocytes, extracellular Ca(2+)-induced actin rearrangement and stratification were delayed following significant reduction in cytosolic Ca(2+) increase and small GTPase Rho activation. TRPV4 protein located where the cell-cell junctions are formed, and the channel deficiency caused abnormal cell-cell junction structures, resulting in higher intercellular permeability in vitro. Our results suggest a novel role for TRPV4 in the development and maturation of cell-cell junctions in epithelia of the skin.",,['Biology'],False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0101617353,Precision application techniques reduce ammonia emissions following food-based digestate applications to grassland,"The anaerobic digestion of source-segregated food waste for the production of biogas has increased significantly in recent years. The digestate produced is a valuable source of plant nutrients such as nitrogen and phosphorus. However, minimising ammonia (NH3) emissions following land application of digestate is important to maximise crop available N supply and reduce environmental impacts. The objectives of this study were (1) to compare NH3 emissions from food-based digestate to those from cattle slurry applied to grassland under comparable conditions and (2) to evaluate the effect of precision application techniques (shallow injection and trailing shoe) on NH3 emissions compared with the conventional surface broadcast method. The results showed that NH3 emissions from broadcast-applied food-based digestate (mean 31% total N applied) were higher than from cattle slurry (mean 21% total N applied), reflecting its higher total N and NH4-N contents, and high pH (mean pH 8.4). Both precision application methods reduced NH3 emissions from food-based digestate by 40-50% in comparison with the surface broadcast treatments, with shallow injection more effective than trailing shoe (P &lt; 0.05). Precision application techniques could be an effective method for reducing NH3 emissions when applying food-based digestate to grassland, providing soil conditions are suitable. Practitioners should be encouraged to use precision application techniques when spreading high N digestates. Given that increasing quantities of food-based digestate are predicted to be produced in the future, failure to mitigate emissions effectively could adversely impact our ability to meet national NH3 reduction targets.",,"['Biology', 'Environmental science']",False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
carticle_0103027106,Exposure to Ultrafine Particles in Urban Centres,"Ultrafine particles (UFP: particles with diameters less than 100 nm) can originate from anthropogenic sources such as fossil fuel combustion, or naturally through nucleation of sulphuric acid, water and ammonia molecules. These particles can be further transformed through condensation, evaporation and coagulation processes that affect their number, size and composition. The properties of UFP from vehicle emissions depend on the vehicle fleet, fuel and lubricating oil characteristics, and engine operating conditions. UFP exhibit significant spatiotemporal variability depending on traffic density and day-to-day meteorology. Outdoor UFP exposure is directly related to proximity to traffic. Indoor exposure is related to the ventilation characteristics of the building and lifestyle choices such as cooking, burning candles and using cleaning products. The amount of time an individual spends indoors depends on age, gender, life-stage and socioeconomic status. Due to the numerous sources, UFP exposure assessment is strongly dependent on the reliability of time-activity relationships.",,"['Environmental science', 'Medicine']",False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
carticle_0107582441,18 Risk assessment and microbiology,"Pharmaceuticals are at risk from microbial contamination, along with chemical adulteration. The greatest contribution that the pharmaceutical microbiologist can make to product safety is through identifying and addressing microbial contamination concerns through risk analysis and risk assessment. Risk assessment can either be proactive, as in reviewing a process, or reactive, as with microbial data deviation investigations. This chapter discusses quality risk management in a general sense and in relation to specific microbial concerns. Air and surface contamination are used as detailed examples. With specific concerns, the chapter provides the basis of a toolkit that the microbiologist can utilize within their own setting.",,['Biology'],False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0108840846,Decoding Mental States from Patterns of Brain Activity,"Human neuroimaging has to date mostly addressed the question of which brain regions are active during specific tasks. Recently, there has been a shift in focus toward more content-based neuroimaging. Using multivariate decoding techniques, it is now possible not only to measure the overall activity levels of brain regions but also to assess the amount of information they contain about specific mental representations, such as specific visual images or specific action plans. Several extensions to the basic multivariate decoding framework have now been proposed. Multidimensional scaling allows assessment of the spaces in which neural representations are coded. Model-based classification uses computational models to capture the mapping between mental states and brain responses and can generalize to novel cases. Finally, it is possible to use classifiers to reconstruct dynamic time series of mental states and the dynamics of interaction between distinct brain regions.",,['Biology'],False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0110352061,Clinical significance of 822 cases on the hysteroscopy in diagnosis and treatment of infertility,"Objective:To evaluate the value of hysteroscopy in the diagnosis and treatment of infertility.Methods:Analysed retrospectively 822 cases of infertility diagnosed and treated by hysteroscopy.Result:822 cases of infertility diagnosed and treated by hysteroscopy, the abnormal detection rate of the cavity of uterus and the obstruction in interstitial and isthmic portion of the tube is 83.5% (686/822).Among:there were 136 cases of the intrauterine normal(16.6%);451 cases were pathological changes of endometrium (54.9%);125 cases were intrauterine adhesions(15.2%);69 cases were tube obstruction in interstitial and isthmic portion; 34 cases were uterine malformation(4.1%);5 cases were uterine submucous myoma(0.6%),2 cases were extraneous material in the cavity of uterus(0.2%).Follow up the 822 cases of infertility,there were 204 cases of pregnancy in the cavity of uterus,the pregnancy rate was 24.8%(204/822).Among:136 cases of intrauterine normal were 25cases(18.4%),451 cases of pathological changes of endometrium were 103 cases(22.8%);125 cases of intrauterine adhesions were 39 cases(31.2%);69 cases of tube obstruction in interstitial and isthmus portion were 20 cases(29%);34 cases of uterine malformation were 15 cases(44.1%);5 cases of uterine submucous myoma were 2 cases(40.0%);2 cases of extraneous material in the cavity of uterus was 0(0%).Conclusion: Hysteroscopy in diagnosis and treatment of infertility is exact,utility,simple,micro to found,less complication,and it is one of the best methods for the therapy of female infertility presently,and it worth being generalized.",,"['Medicine', 'Biology']",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
carticle_0110796165,POTENTIAL OF MICROBIAL ANTAGONISTS AS BIOCONTROL AGENTS AGAINST PLANT FUNGAL PATHOGENS,"A variety of fungi are known to cause important plant diseases, resulting in a significant lost in agricultural crops. The plant diseases need to be controlled to maintain the level of yield both quantitatively and qualitatively. Farmers often rely heavily on the use of synthetic fungicides to control the plant diseases. However, the environmental problems caused by excessive use and misuse of synthetic fungicide have led to considerable changes in people’s attitudes towards the use of synthetic pesticides in agriculture. Today, there is an increase in the awareness of the people about the healthy food and healthy environment. In response to this need, some researchers have focused their effort to develop alternati ve measures to synthetic chemicals for controlling plant diseases. Among these, is that referred to as biological control using microbial antagonists. Many microbial antagonists have been reported to posses antagonistic activities against plant fungal pathogens, such as Pseudomonas fluorescens , Agrobacterium radiobacter , Bacillus subtilis, B. cereus, B. amyloliquefaciens, Trichoderma virens, Burkholderia cepacia, Saccharomyces sp, Gliocadium sp. Three species of rhizobacteria isolated from rhizospheres of r ice grown in Bali, i.e. Enterobacter agglomerans, Seratia liquefaciens and Xanthomonas luminescens were found to effectively suppressed the growth of Pyricularia oryzae Cav. the cause of rice blast disease. Understanding the mechanism by which the biocontrol of plant diseases occurs is critical to the eventual improvement and wider use of biocontrol method. These mechanisms are generally classified as competition, parasitism, antibiosis, and induction of host resistance. Over the past forty years, research has lead to the development of a small commercial sector that produces a number of biocontrol products. The market share of biopesticides of the total pesticide market is less than three percent. However, significant expansion is expected over the next de cades due to the expanded demand for organic food, and increased demand for safer pesticides in agriculture and forestry . The challenge is to develop a formulation and application method that can be implemented on a commercial scale, that must be effective, reliable, consistent, economically feasible, and with a wider spectrum. Continual laboratory works followed by field experiments are needed to establish excellent biocontrol agents particularly against plant fungal pathogens.",,['Biology'],False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0111211675,Whole exome sequencing in neurodevelopmental disorders: study of 10 families of Sardinian origin,"Intellectual disability (ID) represents a large and heterogeneous group of disorders with variable phenotypes and severity. The genetic aetiology of the 60% forms remains unexplained. Here we aimed to identify new genetic causes of autosomal recessive ID forms by using the Whole Exome Sequencing (WES) approach. 
We selected 10 Sardinian families, with at least 2 patients affected by Multiple Congenital Anomalies and ID. The clinical description of each patient was reported using the terminology of Human Phenotype Ontology. We used the Illumina technology for WES. 
We identified mutations in 2 out of the 10 families studied; a CKAP2L mutation in a family with Filippi Syndrome, and a CREBBP mutation in another family, leading to the Rubinstein-Taybi syndrome. Variants identified in 5 more families are under investigation to determine their implication in the phenotype. The search for candidate variants is ongoing for the remaining families. 
The success rate of our WES is 20%, in line with that reported in literature (25-30%). WES may be the most cost-effective way to reach a diagnosis and guide appropriate management by significantly reducing the time and cost to diagnosis, but still remain significant challenges. Negative results where a diagnosis was not reached may be due to technical and scientific limitations or patient selection bias. To improve clinical and cost outcomes, diagnostic algorithms that include WES testing need to be created and implemented in the near future.",,"['Medicine', 'Biology']",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
carticle_0111340289,The Impact of Performance Audit on Public Administrations in Saudi Arabia: An Exploratory Study,"This study aims to examine if auditors of the Saudi Supreme Audit Institution (SSAI) have exerted influence on administrators in Saudi Public Institutions in order to improve the way they manage public resources. The study also examines the impact of the public administrators’ personal factors, i.e. the experience and qualifications of administrators on the contributions made by the SSAI, in terms of facilitating the undertaking of changes in the public administrations. The result of a survey of 96 Saudi public officials shows that the SSAI can claim remarkable achievements, in terms of improving Saudi public affairs. Administrators, irrespective of their experience and qualifications, have shown positive perceptions of the process of performance audit and that they are convinced of the usefulness and the quality of the SSAI’s reports. This study reveals that the SSAI has contributed towards helping the managements of public organisations define their priorities and adopt both strategic and operational plans. It has also helped them evaluate their projects and services, identify the problems and shortcomings of these projects and services, and then provide valuable recommendations to rectify them.",,['Political science'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
carticle_0111637492,Mapping the impact of Asian business systems on HRM and organisational behaviour: multi-level comparative perspectives,"
                    Purpose
                    This paper aims to explore the importance of the role of national business systems (NBS) in shaping human resource management (HRM) and organisational behaviour (OB) practices in the context of Asian countries. To this end, this paper presents a comparative overview of different NBS in selected Asian countries and how these variously impact HRM and OB at two levels and contexts, i.e. within and cross-national.
                  
                  
                    Design/methodology/approach
                    The paper presents a topical review of the literature to unravel the complexity and challenges associated with studying this rich and complex area.
                  
                  
                    Findings
                    The findings suggest there is significant complexity in studying the impact of NBS on HRM and OB at a holistic and multi-level unit of analysis. The multiplicity of factors and levels of analysis, even at a level of within country analysis, highlights the sophisticated, in-depth and detailed nature of scholarship needed to unbundle and get a fuller understanding of this topic.
                  
                  
                    Research limitations/implications
                    Although recent research presents a within and cross-national analysis of NBS and its impact on HRM and OB practices from diverse Asian countries such as India, Japan, Indonesia and Malaysia, recent research offers only a focused analysis of few targeted HRM and OB practices, rather than a collective or a bundle of HRM practices.
                  
                  
                    Practical implications
                    The contributions point to several practical implications for HR managers as well as managers from other fields, covering several national and cross-national comparisons.
                  
                  
                    Originality/value
                    This paper offers a substantial contribution in the understanding of how various HRM and OB practices are embedded in a nation’s business system and through a variety of historical and cultural influences.
                  ",,['Business'],False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0112024437,,"espanolSe muestra el perfil del subsector electrico y eficiencia electrica en Honduras, se observa que, el Gobierno, no ha tenido el interes real en promover la eficiencia energetica, elemento fundamental para el desarrollo sostenible. El estudio del comportamiento del subsector electrico, abarca el periodo 2000-2018. Se detallan proyectos nacionales, de eficiencia energetica para el sector residencial y alumbrado publico. Se detallan los objetivos de un documento de politica energetica que data de 2009, el que aun no esta implementado. Mostramos el comportamiento de la intensidad energetica nacional comparado con el regional. EnglishThe profile of the electrical subsector and electrical efficiency in Honduras is shown, it is observed that the Government has not had the real interest in promoting energy efficiency, a fundamental element for sustainable development. The study of the behavior of the electrical subsector covers the period 2000-2018. National projects of energy efficiency for the residential sector and public lighting are detailed. The objectives of an energy policy document dating from 2009, which is not yet implemented, are detailed. We show the behavior of the national energy intensity compared to the regional one.",,['Economics'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0112428852,Efficient scheduling of independent tasks using modified heuristics,"In heterogeneous computing systems MinMin and MaxMin are widely used in assigning independent tasks to processors. For N tasks to be assigned to N processors these approaches are known to run in O (KN2) time. An algorithmic improvement that asymptotically decreases the running time complexity of MinMin to O(KN10gN) without affecting its solution quality is proposed in [1]. The newly proposed MinMin algorithm is combined with MaxMin., resulting in two hybrid algorithms [1]. The first hybrid algorithm address the drawback of MaxMin in solving problem instances with highly skewed cost distributions while also improving the running time performance of MaxMin. The second hybrid algorithm improves the running time performance without degrading its solution quality. The proposed algorithms are easy to implement. For the large datasets used in the various experiments., MinMin and MaxMin., as well as recent state-of-the-art heuristics., require days., weeks., or even months to produce a solution., whereas the proposed algorithms in this paper produce solutions within only two or three minutes. The new modified algorithms namely MinMax and MinMax+ are proposed and implemented. These algorithms are compared with the existing algorithms MinMin and MaxMin on single objective cases.",,['Computer science'],False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0112917256,Reduction of Human Defensin 5 Affords a High-Affinity Zinc-Chelating Peptide,"Human defensin 5 (HD5) is a 32-residue cysteine-rich host-defense peptide that exhibits three disulfide bonds in the oxidized form (HD5(ox)). It is abundant in small intestinal Paneth cells, which release HD5 into the intestinal lumen and house a labile Zn(II) store of unknown function. Here, we consider the redox properties of HD5 and report that the reduced form, HD5(red), is a metal-ion chelator. HD5 has a midpoint potential of -257 mV at pH 7.0. HD5(red) utilizes its cysteine residues to coordinate one equivalent of Zn(II) with an apparent K-d1 value in the midpicomolar range. Zn(II) or Cd(II) binding perturbs the oxidative folding pathway of HD5(red) to HD5(ox). Whereas HD5(red) is highly susceptible to proteolytic degradation, the Zn(II)-bound form displays resistance to hydrolytic breakdown by trypsin and other proteases. The ability of a reduced defensin peptide to coordinate Zn(II) provides a putative mechanism for how these peptides persist in vivo.",,['Biology'],False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0113924770,PS02.189: A STUDY ON PRETREATMENT NUTRITIONAL SCORE OF ESOPHAGEAL CANCER PATIENTS WHO UNDERWENT PREOPERATIVE TREATMENT,"Abstract
                  
                    Background
                    Esophageal cancer tends to be malnourished due to anorexia, transit disorder, so it is important to conduct sufficient nutritional assessment and treatment. For standard treatment of neoadjuvant chemotherapy for esophageal cancer, Cisplatin + 5-fluorouracil (FP) therapy is common, but sufficient therapeutic effect has not been obtained. As a more powerful regimen, DCF therapy with Docetaxel added to FP therapy and chemoradiotherapy have been introduced. In this study, we examined pretreatment nutritional score of esophageal cancer patients who underwent neoadjuvant therapy.
                  
                  
                    Methods
                    We studied 105 patients undergoing preoperative treatment diagnosed as esophageal cancer or esophagogastric junctional carcinoma from July 2012 to August 2017. Esophagectomy with lymph node dissection after neoadjuvant therapy. Relationship between Glassgow Prognostic Score (GPS) and Controlling Nutrition Status Score (CONUT) score, sex, age, staging, main tumor location, adverse event, postoperative complication and tube feeding nutrition are examined.
                  
                  
                    Results
                    Median age was 66 years, male/female = 92/13, and cases requiring tube feeding were 29 cases. The breakdown of the clinical stage is Stage IA, B/IIA, B/IIIA, B, C/IV = 9/34/50/12. The breakdown of neoadjuvant therapy is FP/DCF/FPRT/DCFRT/other = 9/27/26/39/4. The incidences of grade 3/4 adverse events during preoperative treatment were 66 cases (63%) in 105 patients. The treatment effect is CR/PR/SD/PD = 6/41/50/8. Histopathological result is Grade 0/1a/1b/2/3 = 3/52/13/6/31. Postoperative complications were Clavien-Dindo classification Grade IIIa or more in 20 cases, in-hospital death was 1 case.CONUT score was judged to be cut-off by more than 2, there was a significant relationship between presence of tube nutrition and treatment result (P = 0.0376, 0.0231). GPS was judged to be 1 or more cutoff, there was a significant association with tube nutrition availability and histopathological result (P = 0.0019, 0.0083). There was no significant difference between occurrence of adverse events and occurrence of postoperative complications.
                  
                  
                    Conclusion
                    It was suggested that CONUTscore and GPS at hospitalization are useful as predictors of treatment result and histopathological result in esophageal cancer patients who undergo neoadjuvant therapy.
                  
                  
                    Disclosure
                    All authors have declared no conflicts of interest.
                  ",,['Medicine'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
